ID,Date,Block,"Primary Type",Description,"Location Description",Arrest,Domestic,District,Latitude,Longitude
9784792,"09/18/2014 08:30:00 PM","007XX S PLYMOUTH CT",NARCOTICS,"POSS: COCAINE","SCHOOL, PRIVATE, BUILDING",TRUE,FALSE,1,41.872741078,-87.628498039
9784798,"09/18/2014 08:30:00 PM","009XX W LAKESIDE PL",ASSAULT,"AGGRAVATED:KNIFE/CUTTING INSTR",APARTMENT,FALSE,TRUE,19,41.968319155,-87.653442861
9784855,"09/18/2014 08:30:00 PM","055XX W JACKSON BLVD",BATTERY,"DOMESTIC BATTERY SIMPLE",APARTMENT,FALSE,TRUE,15,41.87643263,-87.764155578
9784918,"09/18/2014 08:30:00 PM","107XX S AVENUE C",BATTERY,"DOMESTIC BATTERY SIMPLE",RESIDENCE,FALSE,TRUE,4,41.699535825,-87.52713014
9785688,"09/18/2014 08:30:00 PM","074XX N CLARK ST","MOTOR VEHICLE THEFT",AUTOMOBILE,OTHER,FALSE,FALSE,24,42.017176749,-87.675580242
9784743,"09/18/2014 08:27:00 PM","047XX W WASHINGTON BLVD",PROSTITUTION,"SOLICIT ON PUBLIC WAY",STREET,TRUE,FALSE,11,41.881944692,-87.743803052
9784701,"09/18/2014 08:25:00 PM","041XX S DR MARTIN LUTHER KING JR DR","OTHER OFFENSE","HARASSMENT BY TELEPHONE",APARTMENT,FALSE,FALSE,2,41.819519288,-87.617023212
9784738,"09/18/2014 08:23:00 PM","022XX N KNOX AVE",NARCOTICS,"POSS: HEROIN(WHITE)",APARTMENT,TRUE,FALSE,25,41.920811251,-87.742714221
9784854,"09/18/2014 08:22:00 PM","020XX W 69TH PL",NARCOTICS,"POSS: CANNABIS MORE THAN 30GMS",RESIDENCE,TRUE,FALSE,7,41.767417419,-87.674046853
9784984,"09/18/2014 08:20:00 PM","005XX N HOMAN AVE",BATTERY,"DOMESTIC BATTERY SIMPLE",APARTMENT,FALSE,TRUE,11,41.891026059,-87.711157211
9784835,"09/18/2014 08:20:00 PM","021XX S KEELER AVE",ASSAULT,"AGGRAVATED: HANDGUN",APARTMENT,TRUE,FALSE,10,41.852788396,-87.729810841
9784714,"09/18/2014 08:19:00 PM","005XX N LAVERGNE AVE",NARCOTICS,"POSS: HEROIN(WHITE)",SIDEWALK,TRUE,FALSE,15,41.890825868,-87.750409404
9784810,"09/18/2014 08:18:00 PM","050XX W BELMONT AVE","CRIMINAL DAMAGE","TO VEHICLE","ABANDONED BUILDING",TRUE,FALSE,25,41.938638643,-87.753116675
9784725,"09/18/2014 08:17:00 PM","040XX W 115TH ST","CRIMINAL DAMAGE","TO PROPERTY",APARTMENT,FALSE,FALSE,22,41.684039675,-87.722238102
9784777,"09/18/2014 08:15:00 PM","040XX W WASHINGTON BLVD",ASSAULT,SIMPLE,RESIDENCE,TRUE,TRUE,11,41.882119503,-87.726262964
9784662,"09/18/2014 08:15:00 PM","080XX S PRINCETON AVE","CRIMINAL DAMAGE","TO PROPERTY",RESIDENCE,FALSE,FALSE,6,41.747864727,-87.631950789
9784712,"09/18/2014 08:15:00 PM","028XX W FLOURNOY ST",NARCOTICS,"POSS: HEROIN(WHITE)","VACANT LOT/LAND",TRUE,FALSE,11,41.872749497,-87.698145842
9784713,"09/18/2014 08:15:00 PM","007XX W MADISON ST",THEFT,"$500 AND UNDER","PARKING LOT/GARAGE(NON.RESID.)",FALSE,FALSE,12,41.881675712,-87.64697006
9785320,"09/18/2014 08:15:00 PM","062XX S ADA ST",THEFT,"$500 AND UNDER",STREET,FALSE,FALSE,7,41.780198134,-87.658073508
9788107,"09/18/2014 08:10:00 PM","006XX N LA SALLE DR",THEFT,"$500 AND UNDER",RESTAURANT,FALSE,FALSE,,,
9784720,"09/18/2014 08:10:00 PM","054XX S KIMBARK AVE",BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,2,41.796567366,-87.595106283
9784707,"09/18/2014 08:09:00 PM","038XX W 79TH ST",NARCOTICS,"POSS: CANNABIS 30GMS OR LESS",STREET,TRUE,FALSE,8,41.749721936,-87.719068632
9784729,"09/18/2014 08:05:00 PM","008XX W ADDISON ST","PUBLIC PEACE VIOLATION","PEEPING TOM",SIDEWALK,TRUE,FALSE,19,41.947198266,-87.650421476
9787468,"09/18/2014 08:04:00 PM","041XX W 57TH ST",BATTERY,"DOMESTIC BATTERY SIMPLE","VEHICLE NON-COMMERCIAL",FALSE,TRUE,8,41.789648521,-87.726769522
9787481,"09/18/2014 08:00:00 PM","044XX S PRAIRIE AVE","MOTOR VEHICLE THEFT","THEFT/RECOVERY: AUTOMOBILE",STREET,FALSE,FALSE,2,41.814299152,-87.619583178
9784686,"09/18/2014 08:00:00 PM","035XX W ARMITAGE AVE","CRIMINAL TRESPASS","TO LAND",OTHER,FALSE,FALSE,14,41.917416938,-87.71463028
9784691,"09/18/2014 08:00:00 PM","064XX S EGGLESTON AVE",NARCOTICS,"POSS: CRACK","RESIDENTIAL YARD (FRONT/BACK)",TRUE,FALSE,7,41.777671193,-87.636113582
9784757,"09/18/2014 08:00:00 PM","015XX E 67TH ST",BATTERY,"DOMESTIC BATTERY SIMPLE",STREET,FALSE,TRUE,3,41.773204443,-87.588177927
9784799,"09/18/2014 08:00:00 PM","012XX S THROOP ST","OTHER OFFENSE","VIOLATE ORDER OF PROTECTION",RESIDENCE,FALSE,TRUE,12,41.865713736,-87.659237638
9784809,"09/18/2014 08:00:00 PM","014XX N CAMPBELL AVE","CRIMINAL DAMAGE","TO PROPERTY",APARTMENT,FALSE,FALSE,14,41.907376251,-87.689750051
9785042,"09/18/2014 08:00:00 PM","023XX W 80TH PL","CRIMINAL DAMAGE","TO PROPERTY",RESIDENCE-GARAGE,FALSE,FALSE,8,41.747512342,-87.681630902
9785301,"09/18/2014 08:00:00 PM","114XX S FORRESTVILLE AVE",THEFT,"$500 AND UNDER","RESIDENTIAL YARD (FRONT/BACK)",FALSE,FALSE,5,41.686627756,-87.609346593
9785314,"09/18/2014 08:00:00 PM","010XX E 41ST PL",THEFT,"$500 AND UNDER",STREET,FALSE,FALSE,2,41.819776491,-87.599942843
9786061,"09/18/2014 08:00:00 PM","017XX N MONITOR AVE",THEFT,"$500 AND UNDER",STREET,FALSE,FALSE,25,41.911272163,-87.771675218
9786177,"09/18/2014 08:00:00 PM","012XX E HYDE PARK BLVD",THEFT,"$500 AND UNDER",SIDEWALK,FALSE,FALSE,2,41.80226501,-87.59604215
9786293,"09/18/2014 08:00:00 PM","004XX W OAKDALE AVE","CRIMINAL DAMAGE","TO VEHICLE",RESIDENCE-GARAGE,FALSE,FALSE,19,41.935695136,-87.640448226
9786439,"09/18/2014 08:00:00 PM","017XX W GREENLEAF AVE","MOTOR VEHICLE THEFT",AUTOMOBILE,STREET,FALSE,FALSE,24,42.010309228,-87.674348431
9787102,"09/18/2014 08:00:00 PM","026XX W 110TH ST","CRIMINAL TRESPASS","TO VEHICLE",STREET,FALSE,FALSE,22,41.693446552,-87.686504792
9787281,"09/18/2014 08:00:00 PM","021XX E 96TH ST",THEFT,"OVER $500",RESIDENCE,FALSE,FALSE,4,41.720741859,-87.57106278
9787409,"09/18/2014 08:00:00 PM","072XX S RACINE AVE",THEFT,"OVER $500",STREET,FALSE,FALSE,7,41.763144279,-87.654213063
9791017,"09/18/2014 08:00:00 PM","068XX S KEATING AVE","OTHER OFFENSE","TELEPHONE THREAT","NURSING HOME/RETIREMENT HOME",FALSE,TRUE,8,41.769453493,-87.740486525
9784688,"09/18/2014 07:57:00 PM","023XX W LAWRENCE AVE",THEFT,POCKET-PICKING,"CTA BUS",FALSE,FALSE,20,41.968729939,-87.688493022
9784758,"09/18/2014 07:55:00 PM","069XX S KIMBARK AVE",THEFT,"$500 AND UNDER",STREET,FALSE,TRUE,3,41.769440451,-87.593881431
9784660,"09/18/2014 07:54:00 PM","0000X N STATE ST",THEFT,"RETAIL THEFT","DEPARTMENT STORE",FALSE,FALSE,1,41.882357464,-87.62769464
9784704,"09/18/2014 07:50:00 PM","012XX W ROOSEVELT RD","CRIMINAL TRESPASS","TO LAND","SMALL RETAIL STORE",TRUE,FALSE,12,41.866884911,-87.656798583
9784666,"09/18/2014 07:46:00 PM","020XX E 71ST ST",NARCOTICS,"MANU/DEL:CANNABIS 10GM OR LESS",RESTAURANT,TRUE,FALSE,3,41.766359126,-87.575431249
9784891,"09/18/2014 07:45:00 PM","031XX W 15TH ST","MOTOR VEHICLE THEFT",AUTOMOBILE,"VACANT LOT/LAND",FALSE,FALSE,10,41.861212665,-87.704129982
9784646,"09/18/2014 07:45:00 PM","011XX S STATE ST",THEFT,"$500 AND UNDER","CTA TRAIN",FALSE,FALSE,1,41.867592663,-87.627570668
9784779,"09/18/2014 07:45:00 PM","077XX S ABERDEEN ST",BATTERY,"AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST",RESIDENCE,TRUE,FALSE,6,41.753136382,-87.651529623
9784894,"09/18/2014 07:42:00 PM","055XX W HOMER ST","MOTOR VEHICLE THEFT",AUTOMOBILE,"PARKING LOT/GARAGE(NON.RESID.)",FALSE,FALSE,25,41.915169775,-87.764035643
9786130,"09/18/2014 07:40:00 PM","061XX S MAPLEWOOD AVE",ASSAULT,"AGGRAVATED: OTHER DANG WEAPON",RESIDENCE,FALSE,FALSE,8,41.782575092,-87.687252405
9784664,"09/18/2014 07:40:00 PM","080XX S COTTAGE GROVE AVE",NARCOTICS,"POSS: CANNABIS 30GMS OR LESS",STREET,TRUE,FALSE,6,41.748267913,-87.6050082
9784719,"09/18/2014 07:35:00 PM","073XX S STEWART AVE",NARCOTICS,"POSS: CRACK",APARTMENT,TRUE,FALSE,7,41.761337839,-87.634421117
9784991,"09/18/2014 07:30:00 PM","041XX N KEDZIE AVE","CRIMINAL DAMAGE","TO VEHICLE",STREET,FALSE,FALSE,17,41.95609338,-87.707932832
9784605,"09/18/2014 07:30:00 PM","014XX W RASCHER AVE",THEFT,"$500 AND UNDER","RESIDENTIAL YARD (FRONT/BACK)",FALSE,FALSE,20,41.980902042,-87.666196297
9784716,"09/18/2014 07:30:00 PM","020XX W CHICAGO AVE",THEFT,"RETAIL THEFT","GROCERY FOOD STORE",TRUE,FALSE,12,41.895783831,-87.677969636
9784747,"09/18/2014 07:30:00 PM","077XX S SOUTH SHORE DR",ROBBERY,"STRONGARM - NO WEAPON",SIDEWALK,FALSE,FALSE,4,41.756826436,-87.55343587
9784817,"09/18/2014 07:30:00 PM","050XX W GRACE ST",BATTERY,"DOMESTIC BATTERY SIMPLE",APARTMENT,FALSE,TRUE,16,41.94979671,-87.75367352
9784818,"09/18/2014 07:30:00 PM","024XX S TROY ST","MOTOR VEHICLE THEFT",AUTOMOBILE,STREET,FALSE,FALSE,10,41.847977841,-87.703764204
9784621,"09/18/2014 07:24:00 PM","041XX W WILCOX ST",NARCOTICS,"POSS: HEROIN(WHITE)",SIDEWALK,TRUE,FALSE,11,41.878933812,-87.729458405
9784673,"09/18/2014 07:20:00 PM","027XX S SPRINGFIELD AVE",BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,10,41.84225959,-87.722202939
9784628,"09/18/2014 07:20:00 PM","038XX W WILCOX ST",NARCOTICS,"POSS: CRACK",SIDEWALK,TRUE,FALSE,11,41.879016494,-87.722778198
9789431,"09/18/2014 07:20:00 PM","054XX W LAKE ST",THEFT,"FROM BUILDING","MEDICAL/DENTAL OFFICE",FALSE,FALSE,15,41.887173716,-87.761412371
9784668,"09/18/2014 07:15:00 PM","103XX S MICHIGAN AVE",ASSAULT,"AGGRAVATED: HANDGUN",SIDEWALK,TRUE,FALSE,5,41.707136412,-87.620366899
9784601,"09/18/2014 07:15:00 PM","095XX S JEFFERY AVE",THEFT,"OVER $500",OTHER,FALSE,FALSE,4,41.722283318,-87.575498869
9784861,"09/18/2014 07:15:00 PM","063XX S STONY ISLAND AVE",ROBBERY,"STRONGARM - NO WEAPON",SIDEWALK,FALSE,FALSE,3,41.779665183,-87.5865926
9784774,"09/18/2014 07:12:00 PM","014XX N HUDSON AVE","CRIMINAL TRESPASS","TO VEHICLE",VEHICLE-COMMERCIAL,TRUE,FALSE,18,41.90777728,-87.639850153
9784721,"09/18/2014 07:10:00 PM","083XX S MORGAN ST",BATTERY,"DOMESTIC BATTERY SIMPLE",RESIDENCE,TRUE,FALSE,6,41.742046873,-87.648799857
9784672,"09/18/2014 07:10:00 PM","043XX W 26TH ST",ASSAULT,SIMPLE,APARTMENT,FALSE,FALSE,10,41.844017312,-87.733398157
9784586,"09/18/2014 07:05:00 PM","0000X N LAVERGNE AVE",NARCOTICS,"POSS: CRACK",SIDEWALK,TRUE,FALSE,15,41.88121372,-87.750056116
9784773,"09/18/2014 07:04:00 PM","070XX S CLYDE AVE",THEFT,"$500 AND UNDER",STREET,FALSE,FALSE,3,41.767540956,-87.574039053
9784769,"09/18/2014 07:02:00 PM","007XX N MICHIGAN AVE",THEFT,"RETAIL THEFT","DEPARTMENT STORE",FALSE,FALSE,18,41.8950183,-87.624400233
9784623,"09/18/2014 07:00:00 PM","098XX S MARYLAND AVE",BATTERY,"AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON",RESIDENCE,TRUE,TRUE,5,41.714989694,-87.603168115
9784631,"09/18/2014 07:00:00 PM","002XX N PINE AVE",THEFT,"$500 AND UNDER",APARTMENT,FALSE,FALSE,15,41.884770394,-87.76319654
9784669,"09/18/2014 07:00:00 PM","0000X W WACKER DR",THEFT,"FROM BUILDING",RESTAURANT,FALSE,FALSE,1,41.886707264,-87.630408469
9784759,"09/18/2014 07:00:00 PM","066XX S INGLESIDE AVE","CRIMINAL DAMAGE","TO PROPERTY",APARTMENT,FALSE,FALSE,3,41.774316864,-87.601997032
9784973,"09/18/2014 07:00:00 PM","056XX S CAMPBELL AVE","MOTOR VEHICLE THEFT",AUTOMOBILE,STREET,FALSE,FALSE,8,41.791407804,-87.686558657
9785344,"09/18/2014 07:00:00 PM","044XX S CALUMET AVE","MOTOR VEHICLE THEFT",AUTOMOBILE,STREET,FALSE,FALSE,2,41.814615906,-87.618446144
9785491,"09/18/2014 07:00:00 PM","051XX W DIVISION ST","MOTOR VEHICLE THEFT",AUTOMOBILE,STREET,FALSE,FALSE,25,41.902361737,-87.755656593
9785502,"09/18/2014 07:00:00 PM","007XX E 37TH ST",THEFT,"$500 AND UNDER","SCHOOL, PUBLIC, GROUNDS",FALSE,FALSE,2,41.827717419,-87.608434215
9786159,"09/18/2014 07:00:00 PM","004XX W OAKDALE AVE","CRIMINAL DAMAGE","TO VEHICLE",STREET,FALSE,FALSE,19,41.935695136,-87.640448226
9786202,"09/18/2014 07:00:00 PM","005XX W OAKDALE AVE","CRIMINAL DAMAGE","TO VEHICLE",RESIDENCE-GARAGE,FALSE,FALSE,19,41.935435278,-87.642865686
9787780,"09/18/2014 07:00:00 PM","051XX S WENTWORTH AVE","CRIM SEXUAL ASSAULT",NON-AGGRAVATED,HOTEL/MOTEL,FALSE,FALSE,2,41.801789811,-87.630559815
9789716,"09/18/2014 07:00:00 PM","072XX S RIDGELAND AVE","OTHER OFFENSE","TELEPHONE THREAT",APARTMENT,FALSE,FALSE,3,41.763077636,-87.582221538
9791108,"09/18/2014 07:00:00 PM","037XX N MARSHFIELD AVE",THEFT,"$500 AND UNDER","RESIDENTIAL YARD (FRONT/BACK)",FALSE,FALSE,19,41.949482646,-87.670288307
9791539,"09/18/2014 07:00:00 PM","044XX S UNION AVE",THEFT,"OVER $500",RESIDENCE,FALSE,FALSE,9,41.814044994,-87.643107213
9795808,"09/18/2014 07:00:00 PM","047XX S MICHIGAN AVE","DECEPTIVE PRACTICE","BOGUS CHECK","CURRENCY EXCHANGE",FALSE,FALSE,2,41.809103312,-87.622975097
9808401,"09/18/2014 07:00:00 PM","079XX S WABASH AVE",BURGLARY,"FORCIBLE ENTRY",APARTMENT,FALSE,FALSE,6,41.750442314,-87.623127482
9784615,"09/18/2014 06:58:00 PM","092XX S LANGLEY AVE",NARCOTICS,"POSS: CANNABIS 30GMS OR LESS",SIDEWALK,TRUE,FALSE,6,41.727400158,-87.607170881
9786067,"09/18/2014 06:54:00 PM","049XX W WOLFRAM ST","OTHER OFFENSE","HARASSMENT BY TELEPHONE",RESIDENCE,FALSE,FALSE,25,41.932495744,-87.751228224
9784679,"09/18/2014 06:53:00 PM","061XX S ROCKWELL ST","PUBLIC PEACE VIOLATION","RECKLESS CONDUCT",STREET,TRUE,FALSE,8,41.782656043,-87.688472546
9785985,"09/18/2014 06:52:00 PM","023XX E 79TH ST","DECEPTIVE PRACTICE","ILLEGAL USE CASH CARD","GAS STATION",FALSE,FALSE,4,41.751818419,-87.568177521
9784654,"09/18/2014 06:51:00 PM","010XX W 92ND ST",NARCOTICS,"POSS: HEROIN(BRN/TAN)",STREET,TRUE,FALSE,22,41.726758055,-87.649218612
9786175,"09/18/2014 06:50:00 PM","040XX W LAWRENCE AVE",THEFT,POCKET-PICKING,"CTA BUS",FALSE,FALSE,17,41.968350372,-87.728155002
9784750,"09/18/2014 06:50:00 PM","0000X N STATE ST",THEFT,"RETAIL THEFT","DEPARTMENT STORE",TRUE,FALSE,1,41.882587116,-87.628000581
9784607,"09/18/2014 06:45:00 PM","032XX W CRYSTAL ST",THEFT,"OVER $500",ALLEY,FALSE,FALSE,14,41.903624211,-87.709014523
9784592,"09/18/2014 06:45:00 PM","011XX N KEELER AVE",BATTERY,"DOMESTIC BATTERY SIMPLE",SIDEWALK,FALSE,TRUE,11,41.902139327,-87.731061785
9784651,"09/18/2014 06:45:00 PM","004XX S STATE ST",ASSAULT,SIMPLE,LIBRARY,TRUE,FALSE,1,41.876798252,-87.62779619
9785236,"09/18/2014 06:43:00 PM","044XX W FULLERTON AVE",ROBBERY,"ARMED: OTHER DANGEROUS WEAPON",SIDEWALK,FALSE,FALSE,25,41.924473862,-87.736694454
9784680,"09/18/2014 06:41:00 PM","009XX N ST LOUIS AVE",NARCOTICS,"POSS: HEROIN(WHITE)","RESIDENTIAL YARD (FRONT/BACK)",TRUE,FALSE,11,41.898699707,-87.713833926
9784665,"09/18/2014 06:40:00 PM","034XX W CHICAGO AVE",THEFT,"RETAIL THEFT","GROCERY FOOD STORE",FALSE,FALSE,11,41.89539705,-87.711555546
9784616,"09/18/2014 06:36:00 PM","006XX N KILPATRICK AVE",NARCOTICS,"POSS: PCP",SIDEWALK,TRUE,FALSE,11,41.892393648,-87.743582103
9784724,"09/18/2014 06:35:00 PM","103XX S SAWYER AVE","OFFENSE INVOLVING CHILDREN","OTHER OFFENSE","RESIDENCE PORCH/HALLWAY",FALSE,TRUE,22,41.70513234,-87.702376489
9784753,"09/18/2014 06:35:00 PM","066XX N CLARK ST","WEAPONS VIOLATION","POSS FIREARM/AMMO:NO FOID CARD",SIDEWALK,TRUE,FALSE,24,42.001764223,-87.672030493
9785979,"09/18/2014 06:30:00 PM","008XX W 19TH ST","CRIMINAL DAMAGE","TO VEHICLE",STREET,FALSE,FALSE,12,41.856831433,-87.647790061
9784597,"09/18/2014 06:30:00 PM","001XX W ELM ST",NARCOTICS,"FOUND SUSPECT NARCOTICS",SIDEWALK,TRUE,FALSE,18,41.903020121,-87.631937701
9784622,"09/18/2014 06:30:00 PM","015XX W LAWRENCE AVE",BATTERY,SIMPLE,"GAS STATION",FALSE,FALSE,20,41.968990864,-87.668802701
9784705,"09/18/2014 06:30:00 PM","029XX S DEARBORN ST",ASSAULT,SIMPLE,"CHA APARTMENT",FALSE,FALSE,1,41.841171774,-87.628147327
9784706,"09/18/2014 06:30:00 PM","010XX S LYTLE ST",ROBBERY,"ATTEMPT: STRONGARM-NO WEAPON",ALLEY,FALSE,FALSE,12,41.86836719,-87.657796266
9784778,"09/18/2014 06:30:00 PM","071XX S WOOD ST","MOTOR VEHICLE THEFT",AUTOMOBILE,STREET,FALSE,FALSE,7,41.763918358,-87.668793419
9784987,"09/18/2014 06:30:00 PM","022XX S RIDGEWAY AVE","MOTOR VEHICLE THEFT",AUTOMOBILE,STREET,FALSE,FALSE,10,41.850812824,-87.718484146
9785003,"09/18/2014 06:30:00 PM","097XX S EXCHANGE AVE","MOTOR VEHICLE THEFT",AUTOMOBILE,STREET,FALSE,FALSE,4,41.718079767,-87.55224892
9785166,"09/18/2014 06:30:00 PM","005XX E 71ST ST","CRIMINAL DAMAGE","TO VEHICLE",STREET,FALSE,FALSE,3,41.765869545,-87.612356553
9785176,"09/18/2014 06:30:00 PM","035XX S RHODES AVE","MOTOR VEHICLE THEFT",AUTOMOBILE,"DRIVEWAY - RESIDENTIAL",FALSE,FALSE,2,41.82964147,-87.614598779
9785626,"09/18/2014 06:30:00 PM","014XX N GREENVIEW AVE",THEFT,"OVER $500",STREET,FALSE,FALSE,14,41.907410606,-87.665018653
9784585,"09/18/2014 06:28:00 PM","041XX N MENARD AVE",BATTERY,SIMPLE,"RESIDENCE PORCH/HALLWAY",FALSE,FALSE,16,41.955577126,-87.772120927
9784618,"09/18/2014 06:23:00 PM","106XX S LANGLEY AVE",ASSAULT,"AGGRAVATED: OTHER DANG WEAPON",RESIDENCE,TRUE,FALSE,5,41.700673858,-87.606402387
9784827,"09/18/2014 06:22:00 PM","001XX W CONGRESS PKWY","OFFENSE INVOLVING CHILDREN","ENDANGERING LIFE/HEALTH CHILD","CTA PLATFORM",FALSE,FALSE,1,41.875479224,-87.632433522
9784640,"09/18/2014 06:20:00 PM","030XX S SPRINGFIELD AVE",BATTERY,SIMPLE,"RESIDENCE PORCH/HALLWAY",FALSE,FALSE,10,41.837921445,-87.721789174
9784677,"09/18/2014 06:20:00 PM","067XX W 64TH PL",ASSAULT,SIMPLE,ALLEY,FALSE,FALSE,8,41.774937311,-87.788865111
9784611,"09/18/2014 06:15:00 PM","057XX S ST LOUIS AVE",ASSAULT,"AGGRAVATED: HANDGUN",SIDEWALK,FALSE,FALSE,8,41.789676422,-87.710950127
9784695,"09/18/2014 06:10:00 PM","046XX W 79TH ST",ROBBERY,"STRONGARM - NO WEAPON","PARKING LOT/GARAGE(NON.RESID.)",FALSE,FALSE,8,41.749082028,-87.738801374
9784652,"09/18/2014 06:07:00 PM","017XX W HOWARD ST",THEFT,"RETAIL THEFT","GROCERY FOOD STORE",TRUE,FALSE,24,42.019289497,-87.675054297
9784560,"09/18/2014 06:07:00 PM","011XX W 87TH ST",THEFT,"OVER $500",SIDEWALK,FALSE,FALSE,22,41.735858022,-87.651034584
9784638,"09/18/2014 06:06:00 PM","034XX N HALSTED ST",NARCOTICS,"POSSESSION OF DRUG EQUIPMENT","PARKING LOT/GARAGE(NON.RESID.)",TRUE,FALSE,19,41.943878947,-87.649236552
9784604,"09/18/2014 06:05:00 PM","020XX W IRVING PARK RD",THEFT,"$500 AND UNDER",STREET,FALSE,FALSE,19,41.954265697,-87.678878147
9784582,"09/18/2014 06:05:00 PM","011XX N CALIFORNIA AVE","CRIMINAL DAMAGE","TO PROPERTY","CLEANING STORE",FALSE,FALSE,12,41.90237009,-87.697014823
9788963,"09/18/2014 06:00:00 PM","079XX S CARPENTER ST",BATTERY,SIMPLE,OTHER,FALSE,FALSE,6,41.749058714,-87.650205873
9784657,"09/18/2014 06:00:00 PM","040XX W CHICAGO AVE",ROBBERY,"ATTEMPT: ARMED-OTHER DANG WEAP",SIDEWALK,FALSE,FALSE,11,41.895475442,-87.726206284
9784878,"09/18/2014 06:00:00 PM","027XX S KEDZIE AVE","MOTOR VEHICLE THEFT",AUTOMOBILE,"PARKING LOT/GARAGE(NON.RESID.)",FALSE,FALSE,10,41.842467693,-87.704827455
9784948,"09/18/2014 06:00:00 PM","049XX W MADISON ST",THEFT,"$500 AND UNDER","PARKING LOT/GARAGE(NON.RESID.)",FALSE,FALSE,15,41.880331458,-87.749788732
9785068,"09/18/2014 06:00:00 PM","027XX W MONROE ST","OTHER OFFENSE","TELEPHONE THREAT",RESIDENCE,FALSE,FALSE,11,41.880277501,-87.695765213
9785189,"09/18/2014 06:00:00 PM","033XX W LE MOYNE ST","CRIMINAL DAMAGE","CRIMINAL DEFACEMENT",RESIDENCE-GARAGE,FALSE,FALSE,14,41.908131862,-87.710322526
9785270,"09/18/2014 06:00:00 PM","068XX S HALSTED ST",THEFT,"OVER $500","CONSTRUCTION SITE",FALSE,FALSE,7,41.769973981,-87.644390001
9785304,"09/18/2014 06:00:00 PM","077XX S THROOP ST",THEFT,"$500 AND UNDER",STREET,FALSE,FALSE,6,41.753377062,-87.655565748
9785938,"09/18/2014 06:00:00 PM","024XX S KEDZIE AVE",BATTERY,"AGGRAVATED OF A CHILD",RESIDENCE,FALSE,TRUE,10,41.846910265,-87.705257429
9786174,"09/18/2014 06:00:00 PM","008XX E 54TH ST","CRIMINAL DAMAGE","TO VEHICLE",STREET,FALSE,FALSE,2,41.796930135,-87.604211773
9787184,"09/18/2014 06:00:00 PM","022XX W POTOMAC AVE","CRIMINAL DAMAGE","TO VEHICLE","PARKING LOT/GARAGE(NON.RESID.)",FALSE,FALSE,14,41.904772662,-87.684508393
9788900,"09/18/2014 06:00:00 PM","044XX N MAPLEWOOD AVE",BURGLARY,"UNLAWFUL ENTRY",RESIDENCE-GARAGE,FALSE,FALSE,19,41.962532572,-87.692243368
9784715,"09/18/2014 05:57:00 PM","075XX S SAGINAW AVE",THEFT,"$500 AND UNDER",STREET,TRUE,FALSE,4,41.757928578,-87.560180982
